DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Albania,2020,385.240,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Albania,2021,446.307,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Albania,2022,430.752,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2014,7340.552,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2015,7363.897,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2016,7608.447,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2017,7629.156,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2018,7563.291,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2019,7542.285,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2020,7247.230,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2021,7498.369,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2022,7500.388,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Austria,2023,6941.117,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,717.286,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,756.627,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,754.104,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,828.931,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,863.498,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,752.725,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,600.610,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,703.358,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,664.959,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2014,10561.058,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2015,10570.767,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2016,10633.040,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2017,10445.668,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2018,10682.358,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2019,10692.054,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2020,10317.245,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2021,10826.807,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2022,9799.562,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Belgium,2023,9274.392,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2014,2617.523,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2015,2719.641,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2016,2655.459,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2017,2757.516,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2018,2736.144,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2019,2678.806,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2020,2646.350,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2021,2823.820,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2022,2703.532,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Bulgaria,2023,2454.736,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2014,225.539,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2015,211.592,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2016,215.369,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2017,234.200,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2018,227.688,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2019,228.648,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2020,244.584,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2021,246.344,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2022,250.728,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Cyprus,2023,252.856,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2014,6331.755,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2015,6477.940,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2016,6412.090,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2017,6734.121,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2018,6699.106,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2019,6618.619,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2020,6567.069,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2021,7013.271,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2022,6564.625,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Czechia,2023,5961.917,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2014,55725.644,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2015,56067.590,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2016,56677.082,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2017,57146.089,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2018,57090.092,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2019,55649.346,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2020,54762.640,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2021,56214.334,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2022,53008.103,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Germany,2023,50065.859,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2014,2120.599,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2015,2109.385,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2016,2165.623,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2017,2284.765,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2018,2318.721,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2019,2257.716,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2020,2307.482,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2021,2475.968,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2022,2362.488,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Denmark,2023,2226.657,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2014,555.819,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2015,535.033,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2016,457.757,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2017,462.926,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2018,485.921,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2019,459.307,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2020,408.037,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2021,383.584,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2022,358.400,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Estonia,2023,337.166,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2014,3088.300,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2015,3128.446,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2016,3073.122,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2017,2762.817,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2018,2738.854,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2019,2587.606,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2020,2523.498,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2021,2565.401,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2022,2565.529,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Greece,2023,2459.385,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2014,19320.720,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2015,19424.018,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2016,20653.448,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2017,21134.634,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2018,21262.424,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2019,21348.181,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2020,19646.016,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2021,20829.894,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2022,18762.056,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Spain,2023,18476.512,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2014,10218.642,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2015,10156.882,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2016,10500.774,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2017,10699.835,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2018,11038.184,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2019,10980.131,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2020,10257.554,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2021,10760.748,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2022,9736.046,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Finland,2023,9292.601,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2014,27858.665,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2015,27482.928,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2016,28072.290,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2017,27088.214,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2018,27116.238,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2019,26796.405,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2020,24605.088,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2021,26590.527,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2022,25417.027,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,France,2023,24104.233,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2014,759.094,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2015,776.551,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2016,747.355,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2017,836.142,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2018,868.278,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2019,822.425,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2020,783.177,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2021,826.807,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Georgia,2022,890.856,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2014,1066.433,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2015,1056.141,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2016,1057.427,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2017,1148.118,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2018,1161.853,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2019,1172.434,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2020,1171.272,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2021,1191.359,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2022,1128.479,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Croatia,2023,1173.888,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2014,3705.025,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2015,3867.221,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2016,3988.299,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2017,4282.774,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2018,4453.878,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2019,4459.617,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2020,4421.598,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2021,4729.286,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2022,4300.632,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Hungary,2023,3998.064,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2014,2014.498,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2015,2002.030,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2016,2080.640,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2017,2160.445,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2018,2221.542,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2019,2193.425,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2020,2252.294,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2021,2222.972,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2022,2101.207,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Ireland,2023,2060.134,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2014,1442.055,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2015,1460.048,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2016,1344.211,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2017,1394.304,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2018,1401.396,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2019,1315.423,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2020,1298.431,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Iceland,2021,1330.123,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Italy,2014,24739.085,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Italy,2015,24853.372,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Italy,2016,25088.949,
ESTAT:TEN00124(1.0),16/12/24 23:00:00,Annual,Final consumption - industry sector,Total,Thousand tonnes of oil equivalent,Italy,2017,24925.749,
